id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn,has_contract
1022077,True,False,2.89,12,1.03,0,43.1,3.2,0,False,True
1022103,True,True,2.89,48,1.24,0,707.5,27.3,0,False,True
1022133,False,False,1.02,49,0.0,0,164.2,24.9,0,True,False
1022142,True,False,2.89,20,1.06,0,83.1,3.7,0,False,True
1022157,True,False,1.17,13,0.0,0,24.5,1.4,0,True,False
1022163,True,True,2.96,22,0.0,0,18.7,0.8,0,True,False
1022182,True,False,2.89,12,1.03,0,8.0,0.5,0,False,True
1022204,True,False,0.97,13,0.0,0,17.1,0.7,0,True,False
1022215,True,False,2.89,12,1.03,0,32.0,2.5,0,False,True
1022276,True,False,2.89,25,0.02,0,87.8,5.4,0,False,True
1022282,True,False,2.89,12,1.03,0,101.1,7.9,0,False,True
1022319,True,False,0.9,13,0.0,0,25.5,1.8,0,True,False
1022342,True,False,2.89,22,1.06,0,24.8,2.2,0,False,True
1022386,True,False,2.89,12,1.06,0,61.2,4.0,0,False,True
1022390,True,False,2.89,12,1.03,0,52.9,4.9,0,False,True
1022392,True,True,2.89,22,1.03,0,48.2,3.8,0,False,True
1022397,True,False,0.63,26,0.0,0,11.0,1.2,0,True,False
1022407,True,False,2.89,22,0.5,0,65.6,3.7,0,False,True
1022438,True,False,1.98,13,0.0,1,32.3,1.5,0,True,False
1022442,False,False,0.25,18,0.0,1,10.3,0.9,0,True,False
1022517,True,False,2.88,12,1.03,0,39.9,2.7,0,False,True
1022518,True,False,2.88,12,1.07,1,19.1,1.5,0,False,True
1022567,True,False,2.08,12,0.0,0,21.4,1.7,0,True,False
1022652,True,False,2.88,12,1.06,0,43.5,1.6,0,False,True
1022657,True,False,2.88,25,0.05,0,56.9,14.9,0,False,True
1022681,True,True,2.88,15,1.17,0,126.7,70.8,0,False,True
1022702,True,False,0.13,20,0.0,1,32.0,4.5,0,True,False
1022709,True,False,2.88,12,1.04,0,8.2,0.7,0,False,True
1022737,True,False,2.59,22,0.0,0,90.3,7.0,0,True,False
1022746,True,True,2.88,12,1.01,0,44.0,2.8,0,False,True
1022773,True,False,2.88,22,0.05,0,26.4,2.0,0,False,True
1022777,True,False,2.07,13,0.0,1,12.9,0.6,0,True,False
1022820,True,False,2.88,12,1.03,0,27.3,6.0,0,False,True
1022844,True,False,0.88,13,0.0,0,11.2,0.4,0,True,False
1022852,True,False,1.76,13,0.0,0,61.5,4.3,0,True,False
1022855,True,False,2.88,12,1.03,0,110.1,8.3,0,False,True
1022867,True,False,0.69,18,0.0,0,36.6,1.5,0,True,False
1022881,True,False,1.02,9,0.0,0,2.7,1.0,0,True,False
1022907,True,False,2.88,12,1.03,0,76.1,4.8,0,False,True
1022921,True,False,2.88,41,0.0,0,53.4,2.7,0,False,False
1022970,True,False,2.88,12,1.03,2,90.2,8.8,0,False,True
1022979,True,False,2.88,25,0.1,0,127.9,7.3,0,False,True
1022986,True,False,2.88,20,1.06,0,103.0,4.8,0,False,True
1023016,True,False,2.88,25,0.25,0,6.0,1.1,0,False,True
1023027,True,True,2.88,24,0.53,2,63.9,20.9,0,False,True
1023065,True,False,1.01,13,0.0,0,34.0,1.6,0,True,False
1023113,True,False,2.88,12,1.03,1,39.6,4.1,0,False,True
1023231,True,False,0.77,10,0.0,0,22.3,2.3,0,True,False
1023238,True,False,2.88,12,1.03,0,18.6,2.3,0,False,True
1023249,True,False,0.49,12,0.0,0,33.5,1.3,0,True,False
1023261,True,False,1.01,24,0.0,1,42.5,2.3,0,True,False
1023276,True,False,2.88,12,1.05,0,112.9,10.7,0,False,True
1023305,True,False,2.88,12,1.04,0,25.5,2.2,0,False,True
1023310,True,False,2.3,11,0.0,0,61.6,6.3,0,True,False
1023393,True,False,0.7,22,0.0,0,82.5,14.0,0,True,False
1023411,True,False,1.02,13,0.0,0,37.0,5.3,0,True,False
1023440,True,False,2.88,12,1.03,0,1.9,0.2,0,False,True
1023443,True,False,2.88,12,1.04,0,95.8,8.8,0,False,True
1023485,True,False,2.88,12,1.03,0,107.8,12.8,0,False,True
1023495,True,False,2.88,22,0.07,0,42.4,3.6,0,False,True
1023496,True,False,1.77,23,0.0,0,34.0,2.3,0,True,False
1023497,True,False,0.37,6,0.0,2,55.3,14.4,0,True,False
1023550,True,False,2.88,12,1.04,0,3.9,0.3,0,False,True
1023590,True,False,2.88,22,1.03,0,38.2,2.9,0,False,True
1023634,True,False,2.88,12,1.04,1,28.3,2.0,0,False,True
1023656,True,True,2.88,10,1.29,0,33.0,3.6,0,False,True
1023722,True,False,2.88,40,0.0,0,40.1,6.6,0,False,False
1023767,True,False,2.88,12,1.04,0,4.4,0.3,0,False,True
1023772,True,False,2.88,12,0.95,0,22.9,2.7,0,False,True
1023790,True,True,1.99,25,0.0,0,51.4,2.4,0,True,False
1023799,True,False,2.88,12,1.04,0,34.4,2.2,0,False,True
1023822,True,False,2.88,12,1.04,0,18.2,1.9,0,False,True
1023865,True,False,2.88,12,1.04,0,73.3,4.1,0,False,True
1023886,True,False,0.49,9,0.0,0,2.6,0.2,5,True,False
1023922,True,False,2.84,41,0.0,2,148.5,27.1,0,True,False
1023929,True,False,1.72,32,0.0,1,58.2,2.8,0,True,False
1023957,True,False,2.88,12,1.04,0,30.7,8.1,0,False,True
1023981,True,False,2.88,12,1.06,0,193.9,8.5,0,False,True
1023988,True,False,2.88,12,1.04,0,30.3,3.0,0,False,True
1023998,True,False,0.73,17,0.0,0,37.4,1.4,0,True,False
1024031,True,False,2.88,163,0.0,1,325.8,26.6,0,False,False
1024032,True,True,2.88,24,1.04,1,159.5,15.1,0,False,True
1024044,False,False,1.51,24,0.0,0,139.1,9.0,0,True,False
1024060,True,True,2.88,15,1.05,0,75.4,5.4,0,False,True
1024068,False,False,0.18,16,0.0,1,14.5,5.8,0,True,False
1024072,True,True,2.88,15,1.14,0,177.2,12.1,0,False,True
1024102,True,False,2.88,11,1.04,0,90.1,7.5,0,False,True
1024128,True,False,2.88,22,0.08,0,33.6,2.5,0,False,True
1024141,True,False,0.94,10,0.0,0,21.6,2.4,0,True,False
1024188,True,False,2.88,12,1.05,0,9.3,0.7,0,False,True
1024207,True,True,2.88,25,0.05,0,18.0,1.3,0,False,True
1024226,True,True,2.48,24,0.0,0,63.0,3.7,0,True,False
1024238,True,False,2.88,12,1.04,0,27.3,6.3,0,False,True
1024302,True,False,2.88,15,1.04,0,42.2,2.1,0,False,True
1024306,True,False,2.88,22,0.75,0,199.1,16.9,0,False,True
1024310,True,False,3.7,22,0.43,0,39.6,2.8,0,True,True
1024321,True,False,1.35,10,0.0,0,21.5,1.3,0,True,False
1024327,True,False,0.01,0,0.0,0,0.0,0.0,0,True,False
1024330,True,False,0.2,10,0.0,0,21.2,0.8,0,True,False
1024331,True,True,2.88,25,0.02,0,14.5,0.8,0,False,True
1024357,True,True,2.88,21,1.04,0,109.2,4.8,0,False,True
1024360,True,False,0.67,26,0.0,0,83.5,3.2,0,True,False
1024366,True,False,2.88,12,1.04,0,42.6,4.4,0,False,True
1024470,True,False,0.95,22,0.0,0,55.8,2.7,0,True,False
1024480,True,True,2.88,10,1.24,0,9.6,0.5,0,False,True
1024515,True,False,0.69,13,0.0,0,8.4,0.4,0,True,False
1024520,True,False,2.88,12,1.04,0,184.0,15.0,0,False,True
1024525,True,False,2.88,22,1.06,0,48.5,4.7,0,False,True
1024530,True,True,2.27,9,0.0,0,24.4,4.0,0,True,False
1024533,True,False,2.06,12,0.0,0,19.9,0.6,0,True,False
1024610,True,False,3.49,23,0.0,0,44.0,2.2,0,True,False
1024622,True,False,1.98,56,0.0,16,122.1,20.8,0,True,False
1024659,True,False,2.07,21,0.0,0,129.8,9.9,0,True,False
1024666,True,False,2.38,5,0.0,0,186.4,6.4,0,True,False
1024667,True,False,2.88,12,1.04,0,98.3,6.0,0,False,True
1024712,True,False,2.88,12,1.04,0,26.5,3.0,0,False,True
1024754,True,False,1.98,13,0.0,0,8.1,0.5,0,True,False
1024801,True,False,2.88,12,1.04,0,155.6,9.9,0,False,True
1024809,True,False,3.27,13,0.0,0,2.5,0.2,0,True,False
1024872,True,False,2.88,20,1.04,0,216.3,18.8,0,False,True
1024891,True,False,1.98,13,0.0,0,36.5,2.3,0,True,False
1024916,True,False,2.88,12,1.04,0,129.9,8.8,0,False,True
1024928,True,False,1.95,11,0.0,0,41.9,3.8,0,True,False
1024978,True,False,3.2,15,1.7,0,15.2,1.1,0,True,True
1024979,True,False,2.02,13,0.0,0,31.0,5.6,0,True,False
1025045,True,False,2.88,12,1.1,0,40.9,1.6,0,False,True
1025048,True,False,0.77,10,0.0,1,36.6,2.6,0,True,False
1025072,True,True,2.88,4,0.0,0,2.9,0.9,1,False,False
1025073,True,False,1.69,8,0.0,0,25.5,5.4,0,True,False
1025077,True,False,2.88,12,1.04,0,23.8,2.4,0,False,True
1025105,True,False,2.88,12,1.04,0,96.7,4.1,0,False,True
1025121,True,False,0.87,13,0.0,0,17.1,1.3,0,True,False
1025129,True,False,2.88,12,1.04,0,39.7,3.7,0,False,True
1025135,True,False,2.88,12,1.04,0,62.1,5.9,0,False,True
1025173,True,False,2.88,20,1.1,0,150.1,8.4,0,False,True
1025180,True,False,0.94,13,0.0,0,34.9,1.1,0,True,False
1025290,True,False,0.67,13,0.0,0,23.8,2.8,0,True,False
1025319,True,False,2.88,12,1.02,0,71.0,18.1,0,False,True
1025412,True,False,2.88,12,1.04,0,49.5,3.3,0,False,True
1025431,True,False,0.33,1,0.0,1,96.0,10.8,0,True,False
1025447,True,False,2.88,33,0.02,0,233.3,19.6,0,False,True
1025470,True,True,2.88,129,1.24,1,152.4,16.7,0,False,True
1025481,True,False,2.88,12,1.09,0,24.3,4.8,0,False,True
1025486,True,False,2.88,12,1.05,0,34.3,1.5,0,False,True
1025495,True,False,2.08,11,0.0,0,88.0,11.6,0,True,False
1025504,True,False,2.88,12,1.15,0,80.7,4.4,0,False,True
1025592,True,True,2.88,10,1.05,0,2.1,0.1,0,False,True
1025597,True,False,0.83,26,0.0,0,22.9,0.7,0,True,False
1025703,True,False,2.88,12,1.04,0,8.0,0.8,0,False,True
1025708,True,True,2.88,12,1.04,0,47.2,7.8,0,False,True
1025752,True,False,2.88,12,1.04,0,20.2,2.7,0,False,True
1025773,False,False,1.26,63,0.0,1,815.7,48.6,0,True,False
1025782,True,True,2.88,15,1.25,0,54.8,2.4,0,False,True
1025791,True,False,2.18,14,0.0,0,47.3,2.8,0,True,False
1025822,True,False,1.95,7,0.0,0,9.9,2.8,0,True,False
1025864,True,False,2.88,25,0.02,0,46.9,3.7,0,False,True
1025924,True,False,2.88,12,1.04,0,85.4,6.4,0,False,True
1025932,True,False,2.48,10,0.0,0,88.5,5.4,0,True,False
1025955,True,True,2.88,18,1.31,0,8.9,1.3,0,False,True
1025975,True,True,2.88,25,0.02,0,47.7,9.1,0,False,True
1026013,True,False,2.88,12,1.04,4,123.1,15.2,0,False,True
1026015,True,True,2.88,12,1.07,0,36.1,2.1,0,False,True
1026020,True,False,2.68,9,0.0,0,0.0,0.0,0,True,False
1026040,True,False,2.09,22,0.0,0,43.7,2.4,0,True,False
1026045,True,False,2.88,22,1.43,0,83.1,7.0,0,False,True
1026049,True,False,0.69,12,0.0,0,17.5,0.7,0,True,False
1026055,True,False,1.6,12,0.0,0,9.8,0.8,0,True,False
1026058,True,False,2.58,12,0.0,5,66.9,7.2,0,True,False
1026084,True,False,1.62,13,0.0,0,7.7,0.7,0,True,False
1026152,True,False,0.07,0,0.0,0,0.6,0.1,0,True,False
1026182,True,False,2.88,12,1.07,0,5.1,0.3,0,False,True
1026228,True,True,2.88,12,1.04,0,24.6,1.2,0,False,True
1026249,True,False,0.07,4,0.0,0,24.8,0.9,0,True,False
1026253,True,False,0.68,17,0.0,0,8.9,0.5,0,True,False
1026264,True,True,3.17,21,1.71,0,47.3,2.2,0,True,True
1026321,True,False,2.88,12,1.04,0,23.5,2.1,0,False,True
1026330,True,False,3.54,11,0.38,0,64.4,1.1,0,True,True
1026339,True,False,2.88,20,0.0,0,40.9,4.1,0,False,False
1026366,True,True,2.88,22,0.08,0,62.0,4.9,0,False,True
1026381,True,False,2.88,12,1.04,0,16.2,1.1,0,False,True
1026413,True,False,2.88,22,0.04,0,43.9,2.6,0,False,True
1026420,True,False,0.04,0,0.0,0,14.2,0.4,0,True,False
1026427,True,False,2.88,12,1.13,0,103.7,12.5,0,False,True
1026452,True,False,2.03,11,0.0,0,59.5,4.8,0,True,False
1026478,True,True,2.88,30,1.35,0,66.8,4.6,0,False,True
1026507,True,False,1.87,19,0.0,0,53.3,4.2,0,True,False
1026515,True,True,2.88,18,1.68,0,37.4,1.9,0,False,True
1026527,True,True,1.68,12,0.0,0,4.9,0.2,0,True,False
1026542,True,False,1.65,33,0.0,0,53.5,6.0,0,True,False
1026550,False,False,1.39,26,0.0,0,18.9,2.3,0,True,False
1026570,True,True,2.88,28,1.23,3,133.7,15.7,0,False,True
1026578,True,False,2.88,12,1.05,0,79.8,11.5,0,False,True
1026597,True,False,2.61,12,0.0,0,70.5,4.6,0,True,False
1026602,True,False,1.97,24,0.0,0,56.8,7.2,0,True,False
1026616,True,False,2.88,12,1.04,0,48.8,4.0,0,False,True
1026642,True,False,2.88,25,0.02,0,3.1,0.2,0,False,True
1026651,True,False,2.88,12,1.04,0,88.7,8.3,0,False,True
1026657,True,False,2.88,22,1.01,0,55.1,2.4,0,False,True
1026680,True,False,3.12,19,0.75,0,11.9,2.0,0,True,True
1026682,True,False,2.88,12,1.04,0,35.7,1.2,0,False,True
1026703,False,False,0.99,26,0.0,0,30.7,1.6,0,True,False
1026712,True,False,2.88,12,1.04,0,80.1,6.9,0,False,True
1026819,True,False,2.88,12,1.04,2,78.0,8.2,0,False,True
1026832,False,False,2.67,65,0.0,0,36.2,0.8,0,True,False
1026841,True,False,2.88,12,1.04,0,43.6,4.8,0,False,True
1026904,True,False,0.85,9,0.0,0,20.5,0.7,0,True,False
1026918,True,False,2.88,12,1.07,0,54.8,5.1,0,False,True
1026934,True,False,2.88,12,1.08,0,17.2,1.4,0,False,True
1026943,True,False,2.88,12,1.05,1,16.9,0.7,0,False,True
1026947,True,False,1.67,13,0.0,0,79.1,4.1,0,True,False
1026949,True,False,2.88,12,1.04,0,105.8,9.4,0,False,True
1026974,True,False,0.74,29,0.0,2,51.6,2.6,0,True,False
1026981,True,True,2.88,28,1.28,0,197.0,7.6,0,False,True
1027050,True,False,2.88,12,1.04,0,43.4,3.6,0,False,True
1027057,True,True,2.88,33,0.06,1,65.4,2.7,0,False,True
1027069,True,False,1.79,13,0.0,0,20.7,1.1,0,True,False
1027077,True,False,2.32,17,0.0,0,14.0,3.1,0,True,False
1027091,True,False,2.88,12,1.04,0,43.9,1.8,0,False,True
1027109,True,False,0.97,13,0.0,1,14.3,2.9,0,True,False
1027111,True,False,2.87,24,0.0,0,22.4,1.9,0,False,False
1027114,True,False,2.87,12,1.04,0,54.4,3.5,0,False,True
1027115,True,False,0.68,9,0.0,0,25.1,1.1,0,True,False
1027130,True,False,1.87,13,0.0,0,9.2,1.4,0,True,False
1027135,True,False,0.31,10,0.0,0,24.9,10.6,0,True,False
1027151,True,False,0.61,11,0.0,0,14.6,3.6,0,True,False
1027165,False,False,1.09,23,0.0,0,73.0,2.4,0,True,False
1027167,True,False,2.87,12,1.04,0,16.4,6.3,0,False,True
1027177,True,False,1.55,22,0.0,0,76.7,4.5,0,True,False
1027181,True,False,1.68,9,0.0,0,45.9,2.4,0,True,False
1027191,True,False,2.87,12,1.07,0,75.5,8.1,0,False,True
1027215,True,False,2.07,12,0.0,0,8.2,0.9,0,True,False
1027308,True,False,2.87,12,1.05,0,71.0,6.8,0,False,True
1027318,True,False,2.87,12,1.04,1,43.3,2.3,0,False,True
1027373,True,False,1.32,24,0.0,0,46.1,2.1,0,True,False
1027446,True,False,2.87,24,0.0,0,55.9,4.2,0,False,False
1027488,True,False,2.87,12,1.07,0,6.8,0.7,0,False,True
1027502,True,False,2.87,12,1.04,0,28.5,0.7,0,False,True
1027528,True,False,2.87,12,1.04,0,14.4,1.4,0,False,True
1027566,True,False,2.87,12,1.05,0,27.4,1.1,0,False,True
1027578,True,True,2.87,24,1.24,1,77.1,5.9,0,False,True
1027585,True,False,2.87,12,1.04,0,0.9,0.1,0,False,True
1027620,True,False,3.02,6,0.0,0,0.0,0.0,0,True,False
1027634,True,False,2.87,12,1.05,0,18.8,1.7,0,False,True
1027691,True,False,1.93,24,0.0,0,102.6,10.0,0,True,False
1027699,True,False,2.87,12,1.05,0,20.0,1.0,0,False,True
1027752,True,False,2.99,12,0.0,0,0.6,0.1,0,True,False
1027789,True,True,2.87,12,1.06,0,15.3,0.9,0,False,True
1027915,True,False,2.4,11,0.0,0,37.8,2.0,0,True,False
1027918,True,False,2.87,12,1.05,0,20.3,0.9,0,False,True
1027943,True,False,2.87,12,1.05,0,166.8,13.5,0,False,True
1027994,True,True,3.06,19,1.82,0,48.6,4.7,0,True,True
1028007,True,False,3.21,11,0.71,0,4.8,0.4,0,True,True
1028027,True,False,2.42,30,0.0,0,25.4,2.6,0,True,False
1028037,True,False,2.87,12,1.05,0,17.0,1.4,0,False,True
1028042,True,False,2.87,12,1.05,0,14.1,0.9,0,False,True
1028044,True,False,2.87,21,1.95,0,17.0,1.0,0,False,True
1028095,True,False,1.26,13,0.0,0,5.5,1.8,0,True,False
1028096,True,False,1.35,10,0.0,0,20.7,0.6,0,True,False
1028124,True,False,1.2,11,0.0,0,26.2,2.1,0,True,False
1028126,True,True,2.87,40,1.05,0,171.7,19.0,0,False,True
1028132,True,True,2.87,28,1.15,0,46.9,3.8,0,False,True
1028136,True,False,1.62,24,0.0,0,17.4,2.0,0,True,False
1028144,True,False,2.85,9,0.0,0,0.0,0.0,0,True,False
1028166,True,False,2.87,12,1.07,0,7.3,0.7,0,False,True
1028181,True,True,2.87,24,1.05,1,67.1,3.9,0,False,True
1028198,True,False,2.87,12,1.05,0,101.4,7.2,0,False,True
1028231,True,True,2.77,32,0.0,1,136.9,29.6,0,True,False
1028232,True,True,2.87,25,0.04,3,9.8,2.1,0,False,True
1028254,True,False,2.87,12,1.07,0,16.5,1.5,0,False,True
1028332,True,False,2.27,27,0.0,1,80.9,5.5,0,True,False
1028338,True,True,2.54,12,0.0,0,77.8,3.4,0,True,False
1028352,True,False,2.87,12,1.05,0,10.1,0.9,0,False,True
1028366,True,False,2.87,12,1.05,0,14.9,1.5,0,False,True
1028416,True,False,2.87,20,1.05,0,225.8,14.0,0,False,True
1028423,True,False,2.87,12,1.05,0,41.2,3.8,0,False,True
1028433,True,False,1.61,13,0.0,4,31.7,1.7,0,True,False
1028515,True,True,2.87,22,0.99,0,66.0,4.8,0,False,True
1028530,True,False,2.87,25,0.05,0,130.0,67.4,0,False,True
1028536,True,False,1.06,13,0.0,0,7.5,0.5,0,True,False
1028551,True,True,2.87,25,0.06,0,22.6,1.1,0,False,True
1028567,True,False,2.87,12,1.07,0,39.6,5.7,0,False,True
1028573,True,False,2.87,22,1.09,0,44.1,4.5,0,False,True
1028623,True,False,2.87,12,1.03,0,14.7,3.1,0,False,True
1028705,True,False,2.87,22,1.07,0,38.3,4.1,0,False,True
1028706,True,True,2.87,40,1.07,0,166.8,15.7,0,False,True
1028736,True,False,2.87,12,1.05,0,6.8,0.4,0,False,True
1028737,True,False,1.97,22,0.0,0,36.3,3.7,0,True,False
1028743,True,True,2.87,12,1.08,1,35.6,2.6,0,False,True
1028747,True,True,2.87,24,0.99,0,84.7,2.8,0,False,True
1028748,True,False,2.87,12,1.07,0,60.9,3.0,0,False,True
1028754,True,False,2.87,12,1.07,0,36.1,2.4,0,False,True
1028780,True,False,2.87,12,1.08,0,17.1,1.7,0,False,True
1028808,True,True,2.87,15,1.24,0,61.6,4.8,0,False,True
1028830,True,False,2.87,12,1.05,0,67.8,17.6,0,False,True
1028859,True,False,0.61,13,0.0,0,9.9,2.3,0,True,False
1028886,True,False,2.87,11,1.05,0,101.8,6.7,0,False,True
1028892,True,False,1.57,13,0.0,0,13.2,8.2,0,True,False
1028901,True,False,2.87,12,1.05,0,80.6,7.8,0,False,True
1028906,True,False,1.81,40,0.0,0,21.8,6.2,0,True,False
1028926,True,False,2.87,12,1.07,0,16.6,0.6,0,False,True
1028994,True,False,2.87,12,1.07,2,110.2,14.9,0,False,True
1029000,True,False,2.87,12,1.05,0,37.6,4.0,0,False,True
1029027,True,False,0.84,13,0.0,0,34.9,5.4,0,True,False
1029089,True,False,2.87,12,1.05,0,16.6,1.3,0,False,True
1029109,True,False,2.87,12,1.05,0,5.9,0.4,0,False,True
1029111,True,False,2.87,12,1.05,3,33.4,2.3,0,False,True
1029118,True,False,2.13,2,0.0,0,16.5,0.6,0,True,False
1029134,True,True,2.87,15,1.05,0,159.2,9.5,0,False,True
1029135,True,False,2.87,12,1.07,0,57.4,5.3,0,False,True
1029151,True,False,2.87,12,1.06,0,44.4,4.9,0,False,True
1029182,True,False,2.24,13,0.0,0,16.8,2.1,0,True,False
1029221,True,False,0.99,26,0.0,0,69.7,3.6,0,True,False
1029230,True,False,2.87,12,1.05,0,10.8,1.6,0,False,True
1029235,True,False,2.87,12,1.05,0,31.5,2.9,0,False,True
1029257,True,False,1.97,22,0.0,1,55.1,5.1,0,True,False
1029259,True,True,3.59,15,0.33,0,43.4,2.0,0,True,True
1029284,True,False,2.87,12,1.05,0,39.6,3.3,0,False,True
1029332,True,True,2.87,22,1.22,0,50.9,4.9,0,False,True
1029356,True,False,0.8,13,0.0,0,60.7,3.3,0,True,False
1029423,True,False,2.87,20,1.08,0,17.1,1.2,0,False,True
1029445,True,False,2.87,20,1.05,0,71.8,5.6,0,False,True
1029480,True,False,2.26,16,0.0,0,16.0,2.4,0,True,False
1029483,True,True,2.87,10,1.28,0,15.5,1.7,0,False,True
1029489,True,False,0.66,13,0.0,0,42.2,3.9,0,True,False
1029498,True,False,2.87,12,1.05,0,165.7,11.6,0,False,True
1029511,True,False,2.87,12,1.05,0,26.3,2.2,0,False,True
1029541,True,False,2.87,12,1.05,0,94.7,8.5,0,False,True
1029556,True,False,1.12,13,0.0,0,17.2,0.9,0,True,False
1029612,True,False,2.87,12,1.05,0,33.0,3.2,0,False,True
1029627,True,False,2.87,12,1.08,0,5.8,0.4,0,False,True
1029669,True,False,2.87,12,1.05,0,119.8,6.4,0,False,True
1029680,True,False,0.67,13,0.0,0,21.6,0.9,0,True,False
1029681,True,False,2.87,12,1.05,0,27.8,2.1,0,False,True
1029724,True,False,2.87,12,1.05,0,48.6,14.4,0,False,True
1029747,True,False,1.6,13,0.0,0,15.9,1.2,0,True,False
1029749,True,True,2.87,26,0.79,0,112.9,8.9,0,False,True
1029759,True,False,2.87,12,1.05,0,70.9,3.8,0,False,True
1029773,True,False,2.87,12,1.05,0,17.2,1.1,0,False,True
1029788,True,False,2.87,12,1.3,0,13.6,1.0,0,False,True
1029795,True,False,1.09,13,0.0,0,20.7,1.3,0,True,False
1029807,True,False,2.87,25,0.07,0,93.3,7.3,0,False,True
1029813,True,False,0.5,8,0.0,0,5.3,0.3,0,True,False
1029819,True,False,2.87,22,1.05,0,18.3,1.3,0,False,True
1029835,False,False,1.7,24,0.0,0,32.6,1.8,0,True,False
1029859,True,False,2.87,40,0.0,2,64.2,4.7,0,False,False
1029889,True,False,2.87,20,1.05,0,20.6,1.7,0,False,True
1029919,True,True,2.87,28,1.3,2,86.0,13.2,0,False,True
1029930,True,False,2.87,12,1.15,0,17.4,1.5,0,False,True
1029975,True,False,2.87,28,1.04,1,100.1,9.2,0,False,True
1029982,True,False,1.7,13,0.0,0,13.1,0.5,0,True,False
1029992,True,False,2.87,12,1.05,0,21.4,1.2,0,False,True
1030011,True,False,2.87,12,1.05,0,42.4,2.4,0,False,True
1030103,True,False,1.35,13,0.0,0,18.4,1.0,0,True,False
1030112,True,False,2.87,12,1.05,0,104.0,7.6,0,False,True
1030116,True,False,2.87,12,1.05,0,107.7,7.3,0,False,True
1030163,True,False,2.87,12,1.05,0,114.5,7.0,0,False,True
1030171,True,False,2.87,41,0.0,0,33.3,1.5,0,True,False
1030187,True,False,2.17,8,0.0,0,1.6,0.1,0,True,False
1030202,True,False,2.87,12,1.05,0,134.0,15.2,0,False,True
1030205,True,True,2.11,28,0.0,0,73.9,13.9,0,True,False
1030207,True,False,1.98,13,0.0,1,46.6,2.0,0,True,False
1030227,True,False,2.87,22,1.15,0,20.4,0.7,0,False,True
1030252,True,False,0.84,11,0.0,0,41.7,7.9,0,True,False
1030313,True,False,2.87,12,1.05,0,65.7,7.4,0,False,True
1030322,True,False,0.16,7,0.0,1,97.9,5.1,0,True,False
1030326,True,False,1.98,13,0.0,0,1.4,0.1,0,True,False
1030347,True,False,2.87,12,1.05,0,50.9,5.7,0,False,True
1030358,True,False,0.21,13,0.0,0,21.4,1.2,0,True,False
1030376,False,False,0.77,26,0.0,1,37.2,2.9,0,True,False
1030389,True,False,2.87,20,1.06,0,57.3,5.5,0,False,True
1030396,True,False,2.87,12,1.17,0,62.8,7.9,0,False,True
1030397,False,False,1.17,9,0.0,0,33.2,1.5,0,True,False
1030427,True,True,2.87,24,1.05,0,37.5,2.2,0,False,True
1030441,True,False,0.3,0,0.0,0,21.5,1.7,0,True,False
1030484,True,False,2.06,12,0.0,0,69.5,7.7,0,True,False
1030577,True,True,2.87,25,0.03,0,272.1,28.1,0,False,True
1030586,True,False,2.87,20,1.1,2,101.6,17.0,0,False,True
1030596,True,False,2.87,12,1.05,1,17.7,2.1,0,False,True
1030608,True,True,2.87,12,1.05,0,98.2,2.0,0,False,True
1030631,True,False,2.87,22,1.13,0,109.7,9.0,0,False,True
1030636,True,False,1.98,24,0.0,0,34.1,5.7,0,True,False
1030637,True,False,2.87,12,1.05,0,127.5,6.5,0,False,True
1030645,True,False,2.87,25,0.04,0,24.8,1.6,0,False,True
1030663,True,False,2.87,12,1.05,0,21.8,3.8,0,False,True
1030707,True,True,2.87,32,1.06,1,106.9,14.2,0,False,True
1030727,True,False,3.52,11,0.4,0,42.1,4.2,0,True,True
1030766,True,False,2.4,11,0.0,0,20.2,3.1,0,True,False
1030854,False,False,0.2,27,0.0,0,39.6,4.7,0,True,False
1030865,True,False,1.69,13,0.0,0,53.4,2.5,0,True,False
1030906,True,False,2.11,13,0.0,0,16.1,1.1,0,True,False
1030911,True,False,2.87,12,1.05,0,88.1,3.8,0,False,True
1030912,True,False,2.87,12,1.05,0,38.0,5.2,0,False,True
1030916,True,True,2.87,25,0.04,0,26.0,4.8,0,False,True
1030924,True,True,2.87,20,1.06,0,57.4,5.9,0,False,True
1030928,True,False,2.87,12,1.05,0,30.2,3.5,0,False,True
1030941,True,False,2.87,12,1.05,0,120.7,4.2,0,False,True
1030964,True,False,2.6,24,0.0,0,36.1,1.6,0,True,False
1030983,True,False,2.87,12,1.1,0,32.0,2.9,0,False,True
1030985,True,False,2.87,12,1.05,0,37.7,2.1,0,False,True
1031003,True,False,0.61,14,0.0,0,84.0,9.5,0,True,False
1031021,True,False,1.96,13,0.0,0,25.9,2.1,0,True,False
1031052,True,False,2.87,8,1.07,0,81.6,5.4,0,False,True
1031062,True,False,2.72,23,0.0,0,141.3,8.5,0,True,False
1031069,True,False,2.87,12,1.17,3,127.6,11.1,0,False,True
1031128,True,False,2.87,12,1.08,0,51.5,2.6,0,False,True
1031137,True,False,2.87,12,1.05,0,70.8,5.1,0,False,True
1031172,True,False,2.87,12,1.05,0,39.2,4.3,0,False,True
1031176,True,False,2.06,22,0.0,0,33.8,0.9,0,True,False
1031184,True,False,2.87,12,1.05,0,78.5,4.3,0,False,True
